facility_id,name,source_system,station_code,facility_type,latitude,longitude,physical_address_formatted,physical_address_line1,physical_address_line2,physical_address_city,physical_address_state,physical_address_postal_code,physical_address_country,physical_address_source,physical_address_confidence,public_phone,website_url
vc_0418V,Evansville Vet Center,discoverva_va_locator_facility_list,0418V,vet_center,37.98666,,"Evansville, IN",,,Evansville,IN,,US,current_record,record_field,,https://discover.va.gov/va-locator-facility-list/
vc_0419V,Madison Vet Center,discoverva_va_locator_facility_list,0419V,vet_center,43.113879,,"Madison, WI",,,Madison,WI,,US,current_record,record_field,,https://discover.va.gov/va-locator-facility-list/
vc_0420V,Evanston Vet Center,discoverva_va_locator_facility_list,0420V,vet_center,42.01940261,,"Evanston, IL",,,Evanston,IL,,US,current_record,record_field,,https://discover.va.gov/va-locator-facility-list/
vc_0421V,"Springfield, IL Vet Center",discoverva_va_locator_facility_list,0421V,vet_center,39.7621658,,"Springfield, IL",,,Springfield,IL,,US,current_record,record_field,,https://discover.va.gov/va-locator-facility-list/
vc_0422V,Metro East Vet Center,discoverva_va_locator_facility_list,0422V,vet_center,38.56490872,,"Swansea, IL",,,Swansea,IL,,US,current_record,record_field,,https://discover.va.gov/va-locator-facility-list/
vc_0423V,Rapid City Vet Center,discoverva_va_locator_facility_list,0423V,vet_center,44.08140054,,"Rapid City, SD",,,Rapid City,SD,,US,current_record,record_field,,https://discover.va.gov/va-locator-facility-list/
vc_0424V,Omaha Vet Center,discoverva_va_locator_facility_list,0424V,vet_center,41.238666,,"Omaha, NE",,,Omaha,NE,,US,current_record,record_field,,https://discover.va.gov/va-locator-facility-list/
vc_0425V,Sioux Falls Vet Center,discoverva_va_locator_facility_list,0425V,vet_center,43.49835,,"Sioux Falls, SD",,,Sioux Falls,SD,,US,current_record,record_field,,https://discover.va.gov/va-locator-facility-list/
vc_0426V,Wichita Vet Center,discoverva_va_locator_facility_list,0426V,vet_center,37.69056293,,"Wichita, KS",,,Wichita,KS,,US,current_record,record_field,,https://discover.va.gov/va-locator-facility-list/
vc_0427V,Lincoln Vet Center,discoverva_va_locator_facility_list,0427V,vet_center,40.81219143,,"Lincoln, NE",,,Lincoln,NE,,US,current_record,record_field,,https://discover.va.gov/va-locator-facility-list/
vc_0428V,Sioux City Vet Center,discoverva_va_locator_facility_list,0428V,vet_center,42.44978618,,"Sioux City, IA",,,Sioux City,IA,,US,current_record,record_field,,https://discover.va.gov/va-locator-facility-list/
vc_0429V,Duluth Vet Center,discoverva_va_locator_facility_list,0429V,vet_center,46.829637,,"Duluth, MN",,,Duluth,MN,,US,current_record,record_field,,https://discover.va.gov/va-locator-facility-list/
vc_0430V,Quad Cities Vet Center,discoverva_va_locator_facility_list,0430V,vet_center,41.48999871,,"East Moline, IL",,,East Moline,IL,,US,current_record,record_field,,https://discover.va.gov/va-locator-facility-list/
vc_0431V,Cedar Rapids Vet Center,discoverva_va_locator_facility_list,0431V,vet_center,42.01951431,,"Cedar Rapids, IA",,,Cedar Rapids,IA,,US,current_record,record_field,,https://discover.va.gov/va-locator-facility-list/
vc_0432V,"Manhattan, KS Vet Center",discoverva_va_locator_facility_list,0432V,vet_center,39.192381,,"Manhattan, KS",,,Manhattan,KS,,US,current_record,record_field,,https://discover.va.gov/va-locator-facility-list/
vc_0433V,Saginaw Vet Center,discoverva_va_locator_facility_list,0433V,vet_center,43.48489709,,"Saginaw, MI",,,Saginaw,MI,,US,current_record,record_field,,https://discover.va.gov/va-locator-facility-list/
vc_0434V,Escanaba Vet Center,discoverva_va_locator_facility_list,0434V,vet_center,45.74768789,,"Escanaba, MI",,,Escanaba,MI,,US,current_record,record_field,,https://discover.va.gov/va-locator-facility-list/
vc_0435V,Orland Park Vet Center,discoverva_va_locator_facility_list,0435V,vet_center,41.601141,,"Orland Park, IL",,,Orland Park,IL,,US,current_record,record_field,,https://discover.va.gov/va-locator-facility-list/
vc_0436V,Aurora Vet Center,discoverva_va_locator_facility_list,0436V,vet_center,41.74420079,,"Aurora, IL",,,Aurora,IL,,US,current_record,record_field,,https://discover.va.gov/va-locator-facility-list/
vc_0437V,Macomb County Vet Center,discoverva_va_locator_facility_list,0437V,vet_center,42.61018043,,"Clinton Township, MI",,,Clinton Township,MI,,US,current_record,record_field,,https://discover.va.gov/va-locator-facility-list/
vc_0438V,Pontiac Vet Center,discoverva_va_locator_facility_list,0438V,vet_center,42.614451,,"Pontiac, MI",,,Pontiac,MI,,US,current_record,record_field,,https://discover.va.gov/va-locator-facility-list/
vc_04391OS,St. Cloud Vet Center Outstation,discoverva_va_locator_facility_list,04391OS,vet_center,45.552115,,"St. Cloud, MN",,,St. Cloud,MN,,US,current_record,record_field,,https://discover.va.gov/va-locator-facility-list/
vc_0439V,Anoka Vet Center,discoverva_va_locator_facility_list,0439V,vet_center,45.19768453,,"Anoka, MN",,,Anoka,MN,,US,current_record,record_field,,https://discover.va.gov/va-locator-facility-list/
vc_0441V,Green Bay Vet Center,discoverva_va_locator_facility_list,0441V,vet_center,44.500671,,"Green Bay, WI",,,Green Bay,WI,,US,current_record,record_field,,https://discover.va.gov/va-locator-facility-list/
vc_0442V,La Crosse Vet Center,discoverva_va_locator_facility_list,0442V,vet_center,43.89512789,,"Onalaska, WI",,,Onalaska,WI,,US,current_record,record_field,,https://discover.va.gov/va-locator-facility-list/
vc_0443V,"Columbia, MO Vet Center",discoverva_va_locator_facility_list,0443V,vet_center,38.94752081,,"Columbia, MO",,,Columbia,MO,,US,current_record,record_field,,https://discover.va.gov/va-locator-facility-list/
vc_0444V,South Bend Vet Center,discoverva_va_locator_facility_list,0444V,vet_center,41.626206,,"South Bend, IN",,,South Bend,IN,,US,current_record,record_field,,https://discover.va.gov/va-locator-facility-list/
vc_0445V,Traverse City Vet Center,discoverva_va_locator_facility_list,0445V,vet_center,44.76051274,,"Traverse City, MI",,,Traverse City,MI,,US,current_record,record_field,,https://discover.va.gov/va-locator-facility-list/
vc_0446V,Bismarck Vet Center,discoverva_va_locator_facility_list,0446V,vet_center,46.79433,,"Bismarck, ND",,,Bismarck,ND,,US,current_record,record_field,,https://discover.va.gov/va-locator-facility-list/
vc_0447V,Rockford Vet Center,discoverva_va_locator_facility_list,0447V,vet_center,42.2904123,,"Rockford, IL",,,Rockford,IL,,US,current_record,record_field,,https://discover.va.gov/va-locator-facility-list/
vc_0501V,Cheyenne Vet Center,discoverva_va_locator_facility_list,0501V,vet_center,41.13838712,,"Cheyenne, WY",,,Cheyenne,WY,,US,current_record,record_field,,https://discover.va.gov/va-locator-facility-list/
vc_0502V,Anchorage Vet Center,discoverva_va_locator_facility_list,0502V,vet_center,61.179786,,"Anchorage, AK",,,Anchorage,AK,,US,current_record,record_field,,https://discover.va.gov/va-locator-facility-list/
vc_0503V,Boise Vet Center,discoverva_va_locator_facility_list,0503V,vet_center,43.591374,,"Boise, ID",,,Boise,ID,,US,current_record,record_field,,https://discover.va.gov/va-locator-facility-list/
vc_0504V,Denver Vet Center,discoverva_va_locator_facility_list,0504V,vet_center,39.71925316,,"Denver, CO",,,Denver,CO,,US,current_record,record_field,,https://discover.va.gov/va-locator-facility-list/
vc_0505V,Las Vegas Vet Center,discoverva_va_locator_facility_list,0505V,vet_center,36.1791,,"Las Vegas, NV",,,Las Vegas,NV,,US,current_record,record_field,,https://discover.va.gov/va-locator-facility-list/
vc_0506V,Reno Vet Center,discoverva_va_locator_facility_list,0506V,vet_center,39.51178031,,"Reno, NV",,,Reno,NV,,US,current_record,record_field,,https://discover.va.gov/va-locator-facility-list/
vc_0507V,Seattle Vet Center,discoverva_va_locator_facility_list,0507V,vet_center,47.55336678,,"Seattle, WA",,,Seattle,WA,,US,current_record,record_field,,https://discover.va.gov/va-locator-facility-list/
vc_0508V,Tacoma Vet Center,discoverva_va_locator_facility_list,0508V,vet_center,47.233485,,"Tacoma, WA",,,Tacoma,WA,,US,current_record,record_field,,https://discover.va.gov/va-locator-facility-list/
vc_0509V,Billings Vet Center,discoverva_va_locator_facility_list,0509V,vet_center,45.75022718,,"Billings, MT",,,Billings,MT,,US,current_record,record_field,,https://discover.va.gov/va-locator-facility-list/
vc_0510V,Spokane Vet Center,discoverva_va_locator_facility_list,0510V,vet_center,47.686707,,"Spokane, WA",,,Spokane,WA,,US,current_record,record_field,,https://discover.va.gov/va-locator-facility-list/
vc_0511V,Fairbanks Vet Center,discoverva_va_locator_facility_list,0511V,vet_center,64.81886076,,"Fairbanks, AK",,,Fairbanks,AK,,US,current_record,record_field,,https://discover.va.gov/va-locator-facility-list/
vc_0512V,Wasilla Vet Center,discoverva_va_locator_facility_list,0512V,vet_center,61.58918543,,"Wasilla, AK",,,Wasilla,AK,,US,current_record,record_field,,https://discover.va.gov/va-locator-facility-list/
vc_0514V,Salt Lake City Vet Center,discoverva_va_locator_facility_list,0514V,vet_center,40.667235,,"Murray, UT",,,Murray,UT,,US,current_record,record_field,,https://discover.va.gov/va-locator-facility-list/
vc_0515V,Albuquerque Vet Center,discoverva_va_locator_facility_list,0515V,vet_center,35.09843298,,"Albuquerque, NM",,,Albuquerque,NM,,US,current_record,record_field,,https://discover.va.gov/va-locator-facility-list/
vc_0516V,Farmington Vet Center,discoverva_va_locator_facility_list,0516V,vet_center,36.76046462,,"Farmington, NM",,,Farmington,NM,,US,current_record,record_field,,https://discover.va.gov/va-locator-facility-list/
vc_0517V,Phoenix Vet Center,discoverva_va_locator_facility_list,0517V,vet_center,33.493689,,"Phoenix, AZ",,,Phoenix,AZ,,US,current_record,record_field,,https://discover.va.gov/va-locator-facility-list/
vc_0518V,Dr. Cameron McKinley Department of Veterans Affairs Veterans Center,discoverva_va_locator_facility_list,0518V,vet_center,34.59873002,,"Prescott, AZ",,,Prescott,AZ,,US,current_record,record_field,,https://discover.va.gov/va-locator-facility-list/
vc_0519V,Casper Vet Center,discoverva_va_locator_facility_list,0519V,vet_center,42.86152988,,"Casper, WY",,,Casper,WY,,US,current_record,record_field,,https://discover.va.gov/va-locator-facility-list/
vc_0520V,Santa Fe Vet Center,discoverva_va_locator_facility_list,0520V,vet_center,35.6506367,,"Sante Fe, NM",,,Sante Fe,NM,,US,current_record,record_field,,https://discover.va.gov/va-locator-facility-list/
vc_0521V,Tucson Vet Center,discoverva_va_locator_facility_list,0521V,vet_center,32.222232,,"Tucson, AZ",,,Tucson,AZ,,US,current_record,record_field,,https://discover.va.gov/va-locator-facility-list/
vc_0522V,Bellingham Vet Center,discoverva_va_locator_facility_list,0522V,vet_center,48.73361047,,"Bellingham, WA",,,Bellingham,WA,,US,current_record,record_field,,https://discover.va.gov/va-locator-facility-list/
vc_0523V,Yakima Valley Vet Center,discoverva_va_locator_facility_list,0523V,vet_center,46.6035576,,"Yakima, WA",,,Yakima,WA,,US,current_record,record_field,,https://discover.va.gov/va-locator-facility-list/
vc_0524V,Mesa Vet Center,discoverva_va_locator_facility_list,0524V,vet_center,33.391242,,"Mesa, AZ",,,Mesa,AZ,,US,current_record,record_field,,https://discover.va.gov/va-locator-facility-list/
vc_0525V,Colorado Springs Vet Center,discoverva_va_locator_facility_list,0525V,vet_center,38.88713958,,"Colorado Springs, CO",,,Colorado Springs,CO,,US,current_record,record_field,,https://discover.va.gov/va-locator-facility-list/
vc_0526V,Grand Junction Vet Center,discoverva_va_locator_facility_list,0526V,vet_center,39.08598836,,"Grand Junction, CO",,,Grand Junction,CO,,US,current_record,record_field,,https://discover.va.gov/va-locator-facility-list/
vc_0527V,Boulder Vet Center,discoverva_va_locator_facility_list,0527V,vet_center,40.02112664,,"Boulder, CO",,,Boulder,CO,,US,current_record,record_field,,https://discover.va.gov/va-locator-facility-list/
vc_0528V,Missoula Vet Center,discoverva_va_locator_facility_list,0528V,vet_center,46.85553,,"Missoula, MT",,,Missoula,MT,,US,current_record,record_field,,https://discover.va.gov/va-locator-facility-list/
vc_0529V,Everett Vet Center,discoverva_va_locator_facility_list,0529V,vet_center,47.908818,,"Everett, WA",,,Everett,WA,,US,current_record,record_field,,https://discover.va.gov/va-locator-facility-list/
vc_0530V,Las Cruces Vet Center,discoverva_va_locator_facility_list,0530V,vet_center,32.34704499,,"Las Cruces, NM",,,Las Cruces,NM,,US,current_record,record_field,,https://discover.va.gov/va-locator-facility-list/
vc_0531V,East Idaho Vet Center,discoverva_va_locator_facility_list,0531V,vet_center,43.48892664,,"Idaho Falls, ID",,,Idaho Falls,ID,,US,current_record,record_field,,https://discover.va.gov/va-locator-facility-list/
vc_0532V,Col. Gail S. Halvorsen 'Candy Bomber' Veterans Center,discoverva_va_locator_facility_list,0532V,vet_center,40.29122876,,"Orem, UT",,,Orem,UT,,US,current_record,record_field,,https://discover.va.gov/va-locator-facility-list/
vc_0533V,West Valley Vet Center,discoverva_va_locator_facility_list,0533V,vet_center,33.612795,,"Peoria, AZ",,,Peoria,AZ,,US,current_record,record_field,,https://discover.va.gov/va-locator-facility-list/
vc_0534V,Henderson Vet Center,discoverva_va_locator_facility_list,0534V,vet_center,36.057393,,"Henderson, NV",,,Henderson,NV,,US,current_record,record_field,,https://discover.va.gov/va-locator-facility-list/
vc_0535V,Federal Way Vet Center,discoverva_va_locator_facility_list,0535V,vet_center,47.314377,,"Federal Way, WA",,,Federal Way,WA,,US,current_record,record_field,,https://discover.va.gov/va-locator-facility-list/
vc_0536V,Lake Havasu Vet Center,discoverva_va_locator_facility_list,0536V,vet_center,34.478397,,"Lake Havasu, AZ",,,Lake Havasu,AZ,,US,current_record,record_field,,https://discover.va.gov/va-locator-facility-list/
vc_0537V,Yuma Vet Center,discoverva_va_locator_facility_list,0537V,vet_center,32.699115,,"Yuma, AZ",,,Yuma,AZ,,US,current_record,record_field,,https://discover.va.gov/va-locator-facility-list/
vc_0538V,Great Falls Vet Center,discoverva_va_locator_facility_list,0538V,vet_center,47.50751851,,"Great Falls, MT",,,Great Falls,MT,,US,current_record,record_field,,https://discover.va.gov/va-locator-facility-list/
vc_0539V,Kalispell Vet Center,discoverva_va_locator_facility_list,0539V,vet_center,48.20589841,,"Kalispell, MT",,,Kalispell,MT,,US,current_record,record_field,,https://discover.va.gov/va-locator-facility-list/
vc_0540V,Saint George Vet Center,discoverva_va_locator_facility_list,0540V,vet_center,37.080009,,"Saint George, UT",,,Saint George,UT,,US,current_record,record_field,,https://discover.va.gov/va-locator-facility-list/
vc_0541V,Walla Walla Vet Center,discoverva_va_locator_facility_list,0541V,vet_center,46.05923917,,"Walla Walla, WA",,,Walla Walla,WA,,US,current_record,record_field,,https://discover.va.gov/va-locator-facility-list/
vc_0542V,Pueblo Vet Center,discoverva_va_locator_facility_list,0542V,vet_center,38.313036,,"Pueblo, CO",,,Pueblo,CO,,US,current_record,record_field,,https://discover.va.gov/va-locator-facility-list/
vc_0543V,Fort Collins Vet Center,discoverva_va_locator_facility_list,0543V,vet_center,40.553109,,"Fort Collins, CO",,,Fort Collins,CO,,US,current_record,record_field,,https://discover.va.gov/va-locator-facility-list/
vc_0601V,Bakersfield Vet Center,discoverva_va_locator_facility_list,0601V,vet_center,35.3841847,,"Bakersfield, CA",,,Bakersfield,CA,,US,current_record,record_field,,https://discover.va.gov/va-locator-facility-list/
vc_0602V,Concord Vet Center,discoverva_va_locator_facility_list,0602V,vet_center,37.969614,,"Concord, CA",,,Concord,CA,,US,current_record,record_field,,https://discover.va.gov/va-locator-facility-list/
vc_0603V,Antelope Valley Vet Center,discoverva_va_locator_facility_list,0603V,vet_center,34.590222,,"Palmdale, CA",,,Palmdale,CA,,US,current_record,record_field,,https://discover.va.gov/va-locator-facility-list/
vc_0604V,South Orange County Vet Center,discoverva_va_locator_facility_list,0604V,vet_center,33.564924,,"Mission Viejo, CA",,,Mission Viejo,CA,,US,current_record,record_field,,https://discover.va.gov/va-locator-facility-list/
vc_0605V,Chatsworth Vet Center,discoverva_va_locator_facility_list,0605V,vet_center,34.256952,,"Chatsworth, CA",,,Chatsworth,CA,,US,current_record,record_field,,https://discover.va.gov/va-locator-facility-list/
vc_0606V,Los Angeles Vet Center,discoverva_va_locator_facility_list,0606V,vet_center,33.89301,,"Gardena, CA",,,Gardena,CA,,US,current_record,record_field,,https://discover.va.gov/va-locator-facility-list/
vc_0607V,West Los Angeles Vet Center,discoverva_va_locator_facility_list,0607V,vet_center,33.98604774,,"Culver City, CA",,,Culver City,CA,,US,current_record,record_field,,https://discover.va.gov/va-locator-facility-list/
